rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
52,top-100-forks,javascript-algorithms,172726,28392,JavaScript,https://github.com/trekhleb/javascript-algorithms,trekhleb,114,2023-07-23T07:59:45Z,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings
53,top-100-forks,angular.js,59123,28094,JavaScript,https://github.com/angular/angular.js,angular,391,2022-04-12T15:57:22Z,AngularJS - HTML enhanced for web apps!
54,top-100-forks,free-programming-books-zh_CN,103857,27695,,https://github.com/justjavac/free-programming-books-zh_CN,justjavac,0,2023-07-14T21:39:45Z,:books: 免费的计算机编程类中文书籍，欢迎投稿
55,top-100-forks,cpython,54714,27351,Python,https://github.com/python/cpython,python,6811,2023-07-26T07:58:53Z,The Python programming language
56,top-100-forks,mall,68235,27266,Java,https://github.com/macrozheng/mall,macrozheng,24,2023-07-26T06:53:35Z,mall项目是一套电商系统，包括前台商城系统及后台管理系统，基于SpringBoot+MyBatis实现，采用Docker容器化部署。 前台商城系统包含首页门户、商品推荐、商品搜索、商品展示、购物车、订单流程、会员中心、客户服务、帮助中心等模块。 后台管理系统包含商品管理、订单管理、会员管理、促销管理、运营管理、内容管理、统计报表、财务管理、权限管理、设置等模块。
57,top-100-forks,spark,36308,27173,Scala,https://github.com/apache/spark,apache,0,2023-07-26T08:41:42Z,Apache Spark - A unified analytics engine for large-scale data processing
58,top-100-forks,create-react-app,100401,26551,JavaScript,https://github.com/facebook/create-react-app,facebook,1621,2023-07-24T10:37:21Z,Set up a modern web app by running one command.
59,top-100-forks,node,96745,26385,JavaScript,https://github.com/nodejs/node,nodejs,1326,2023-07-26T08:57:53Z,Node.js JavaScript runtime :sparkles::turtle::rocket::sparkles:
60,top-100-forks,vscode,148636,26383,TypeScript,https://github.com/microsoft/vscode,microsoft,7229,2023-07-26T08:54:06Z,Visual Studio Code
61,top-100-forks,awesome,263023,26244,,https://github.com/sindresorhus/awesome,sindresorhus,26,2023-07-21T05:17:11Z,😎 Awesome lists about all kinds of interesting topics
62,top-100-forks,learning-area,6159,26081,HTML,https://github.com/mdn/learning-area,mdn,18,2023-07-18T04:34:29Z,Github repo for the MDN Learning Area. 
63,top-100-forks,V2ray-for-Doprax,7998,26070,Dockerfile,https://github.com/hiifeng/V2ray-for-Doprax,hiifeng,2,2023-05-23T17:05:58Z,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng."
64,top-100-forks,dubbo,39178,26042,Java,https://github.com/apache/dubbo,apache,868,2023-07-26T07:26:06Z,"Apache Dubbo is a high-performance, java based, open source RPC framework."
65,top-100-forks,javascript,135582,25894,JavaScript,https://github.com/airbnb/javascript,airbnb,92,2023-07-25T12:47:31Z,JavaScript Style Guide
66,top-100-forks,flutter,155306,25738,Dart,https://github.com/flutter/flutter,flutter,11433,2023-07-26T08:39:45Z,Flutter makes it easy and fast to build beautiful apps for mobile and beyond
67,top-100-forks,Curso.Prep.Henry,965,25617,JavaScript,https://github.com/atralice/Curso.Prep.Henry,atralice,0,2023-03-06T03:33:42Z,Curso de Preparación para Ingresar a Henry.
68,top-100-forks,AspNetCore.Docs,11801,25575,C#,https://github.com/dotnet/AspNetCore.Docs,dotnet,406,2023-07-26T06:19:44Z,Documentation for ASP.NET Core
69,top-100-forks,ohmyzsh,160939,25373,Shell,https://github.com/ohmyzsh/ohmyzsh,ohmyzsh,209,2023-07-25T21:16:12Z,"🙃   A delightful community-driven (with 2,100+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool so that makes it easy to keep up with the latest updates from the community."
70,top-100-forks,java-design-patterns,82962,25309,Java,https://github.com/iluwatar/java-design-patterns,iluwatar,187,2023-07-24T22:18:50Z,Design patterns implemented in Java
71,top-100-forks,git,46860,25303,C,https://github.com/git/git,git,0,2023-07-26T05:33:14Z,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
72,top-100-forks,scikit-learn,55176,24479,Python,https://github.com/scikit-learn/scikit-learn,scikit-learn,1597,2023-07-26T07:18:22Z,scikit-learn: machine learning in Python
73,top-100-forks,simple-java-maven-app,371,24467,Shell,https://github.com/jenkins-docs/simple-java-maven-app,jenkins-docs,0,2023-07-25T14:29:03Z,For an introductory tutorial on how to use Jenkins to build a simple Java application with Maven.
74,top-100-forks,next.js,109480,24437,JavaScript,https://github.com/vercel/next.js,vercel,1988,2023-07-26T08:57:36Z,The React Framework
75,top-100-forks,angular,89367,23970,TypeScript,https://github.com/angular/angular,angular,1252,2023-07-26T04:55:56Z,The modern web developer’s platform
76,top-100-forks,core,61788,23922,Python,https://github.com/home-assistant/core,home-assistant,2066,2023-07-26T08:59:40Z,:house_with_garden: Open source home automation that puts local control and privacy first.
77,top-100-forks,laravel,74133,23849,PHP,https://github.com/laravel/laravel,laravel,0,2023-07-23T09:41:52Z,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things."
78,top-100-forks,mslearn-tailspin-spacegame-web,132,23794,Shell,https://github.com/MicrosoftDocs/mslearn-tailspin-spacegame-web,MicrosoftDocs,11,2023-07-24T07:29:23Z,Code used in Microsoft Learn modules to support Azure DevOps
79,top-100-forks,react-native,110901,23627,Java,https://github.com/facebook/react-native,facebook,1542,2023-07-26T08:28:40Z,A framework for building native applications using React
80,top-100-forks,awesome-python,174943,23564,Python,https://github.com/vinta/awesome-python,vinta,0,2023-07-19T09:54:14Z,"A curated list of awesome Python frameworks, libraries, software and resources"
81,top-100-forks,ansible,58070,23539,Python,https://github.com/ansible/ansible,ansible,589,2023-07-26T05:27:55Z,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com."
82,top-100-forks,FreeRDP,8489,23366,C,https://github.com/FreeRDP/FreeRDP,FreeRDP,449,2023-07-26T08:57:42Z,FreeRDP is a free remote desktop protocol library and clients
83,top-100-forks,elasticsearch,64525,23354,Java,https://github.com/elastic/elasticsearch,elastic,3748,2023-07-26T08:58:19Z,"Free and Open, Distributed, RESTful Search Engine"
84,top-100-forks,d3,105911,23338,Shell,https://github.com/d3/d3,d3,5,2023-07-13T13:40:14Z,"Bring data to life with SVG, Canvas and HTML. :bar_chart::chart_with_upwards_trend::tada:"
85,top-100-forks,minimal-mistakes,11168,23127,HTML,https://github.com/mmistakes/minimal-mistakes,mmistakes,29,2023-07-25T12:33:10Z,":triangular_ruler: Jekyll theme for building a personal site, blog, project documentation, or portfolio."
86,top-100-forks,SecLists,47987,23117,PHP,https://github.com/danielmiessler/SecLists,danielmiessler,25,2023-07-12T12:49:47Z,"SecLists is the security tester's companion. It's a collection of multiple types of lists used during security assessments, collected in one place. List types include usernames, passwords, URLs, sensitive data patterns, fuzzing payloads, web shells, and many more."
87,top-100-forks,redis,60757,22751,C,https://github.com/redis/redis,redis,1914,2023-07-26T08:03:17Z,"Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
88,top-100-forks,fucking-algorithm,117212,22485,Markdown,https://github.com/labuladong/fucking-algorithm,labuladong,329,2023-07-25T02:15:48Z,"刷算法全靠套路，认准 labuladong 就够了！English version supported! Crack LeetCode, not only how, but also why. "
89,top-100-forks,javascript-exercises,925,22295,JavaScript,https://github.com/TheOdinProject/javascript-exercises,TheOdinProject,15,2023-07-25T11:00:10Z,
90,top-100-forks,frontend-nanodegree-resume,1177,22225,JavaScript,https://github.com/udacity/frontend-nanodegree-resume,udacity,1,2022-06-28T08:19:07Z,This repository is used for one of the projects in Udacity's Front-End Web Developer Nanodegree program. Learn how to become a Front-End Developer today with line-by-line code reviewed projects and get a job with career services!
91,top-100-forks,slate,35314,22133,SCSS,https://github.com/slatedocs/slate,slatedocs,49,2023-07-17T16:12:41Z,Beautiful static documentation for your API
92,top-100-forks,Prep-Course,535,22068,JavaScript,https://github.com/soyHenry/Prep-Course,soyHenry,1,2023-04-18T19:37:29Z,
93,top-100-forks,dotfiles,18460,21932,Shell,https://github.com/lewagon/dotfiles,lewagon,2,2023-07-19T08:12:33Z,Default configuration for Le Wagon's students
94,top-100-forks,transformers,108929,21601,Python,https://github.com/huggingface/transformers,huggingface,580,2023-07-26T09:00:01Z,"🤗 Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX."
95,top-100-forks,996.ICU,267709,21552,,https://github.com/996icu/996.ICU,996icu,0,2023-06-16T20:06:43Z,Repo for counting stars and contributing. Press F to pay respect to glorious developers.
96,top-100-forks,Best-README-Template,10965,21479,,https://github.com/othneildrew/Best-README-Template,othneildrew,4,2023-07-12T08:44:12Z,An awesome README template to jumpstart your projects! 
97,top-100-forks,darknet,24443,21386,C,https://github.com/pjreddie/darknet,pjreddie,1795,2023-07-02T22:24:37Z,Convolutional Neural Networks
98,top-100-forks,rails,53208,21225,Ruby,https://github.com/rails/rails,rails,401,2023-07-26T09:00:08Z,Ruby on Rails
99,top-100-forks,jquery,57684,20834,JavaScript,https://github.com/jquery/jquery,jquery,68,2023-07-12T22:41:06Z,jQuery JavaScript Library
100,top-100-forks,assets,3990,20749,Go,https://github.com/trustwallet/assets,trustwallet,0,2023-07-26T08:52:30Z,"A comprehensive, up-to-date collection of information about several thousands (!) of crypto tokens."
1,ActionScript,open-source-flash,7369,140,ActionScript,https://github.com/open-source-flash/open-source-flash,open-source-flash,26,2021-02-24T08:44:01Z,Petition to open source Flash and Shockwave spec
2,ActionScript,VVVVVV,6612,522,ActionScript,https://github.com/TerryCavanagh/VVVVVV,TerryCavanagh,24,2023-07-22T22:08:51Z,The source code to VVVVVV! http://thelettervsixtim.es/
3,ActionScript,Starling-Framework,2717,837,ActionScript,https://github.com/Gamua/Starling-Framework,Gamua,70,2023-07-13T20:29:54Z,The Cross Platform Game Engine
4,ActionScript,webcamjs,2469,1123,ActionScript,https://github.com/jhuckaby/webcamjs,jhuckaby,151,2020-04-22T07:50:12Z,HTML5 Webcam Image Capture Library with Flash Fallback
5,ActionScript,as3corelib,1489,465,ActionScript,https://github.com/mikechambers/as3corelib,mikechambers,104,2015-08-31T21:13:33Z," An ActionScript 3 Library that contains a number of classes and utilities for working with ActionScript? 3. These include classes for MD5 and SHA 1 hashing, Image encoders, and JSON serialization as well as general String, Number and Date APIs."
6,ActionScript,scratch-flash,1324,521,ActionScript,https://github.com/scratchfoundation/scratch-flash,scratchfoundation,0,2019-02-05T18:30:34Z,Open source version of the Scratch 2.0 project editor.  This is the basis for the online and offline versions of Scratch found on the website.
7,ActionScript,mapgen2,1279,209,ActionScript,https://github.com/amitp/mapgen2,amitp,1,2017-08-24T04:32:19Z,"Map generator for games. Generates island maps with a focus on mountains, rivers, coastlines."
8,ActionScript,flixel,1121,197,ActionScript,https://github.com/AdamAtomic/flixel,AdamAtomic,67,2015-11-05T01:35:36Z,"flixel is a free Actionscript (Flash) library that I distilled from a variety of Flash games that I've worked on over the last couple years, including Gravity Hook, Fathom and Canabalt.  It's primary function is to provide some useful base classes that you can extend to make your own game objects."
9,ActionScript,as3-signals,1055,210,ActionScript,https://github.com/robertpenner/as3-signals,robertpenner,4,2018-10-11T10:29:32Z,"Signals is a new approach for AS3 events, inspired by C# events and signals/slots in Qt. "
10,ActionScript,robotlegs-framework,969,264,ActionScript,https://github.com/robotlegs/robotlegs-framework,robotlegs,13,2020-06-16T09:09:56Z,An ActionScript 3 application framework for Flash and Flex
11,ActionScript,feathersui-starling,916,387,ActionScript,https://github.com/feathersui/feathersui-starling,feathersui,171,2023-06-22T12:10:38Z,User interface components for Starling Framework and Adobe AIR
12,ActionScript,bfxr,910,92,ActionScript,https://github.com/increpare/bfxr,increpare,9,2021-06-17T15:56:58Z,Flash + AIR sound effects generator.   Based on Sfxr.
13,ActionScript,malware-samples,783,185,ActionScript,https://github.com/InQuest/malware-samples,InQuest,0,2023-06-23T15:44:07Z,"A collection of malware samples and relevant dissection information, most probably referenced from http://blog.inquest.net"
14,ActionScript,flashls,757,270,ActionScript,https://github.com/mangui/flashls,mangui,167,2018-11-19T15:02:08Z,"HLS Flash Plugin/Player (Chromeless,OSMF,FlowPlayer,mediaelement.js,video.js,Clappr)"
15,ActionScript,away3d-core-fp11,638,278,ActionScript,https://github.com/away3d/away3d-core-fp11,away3d,100,2017-05-11T02:34:54Z,Away3D engine for Flash Player 11
16,ActionScript,juicy-breakout,629,123,ActionScript,https://github.com/grapefrukt/juicy-breakout,grapefrukt,0,2017-03-24T07:51:44Z,
17,ActionScript,minimalcomps,620,178,ActionScript,https://github.com/minimalcomps/minimalcomps,minimalcomps,12,2021-06-05T02:06:39Z,Minimal ActionScript 3.0 UI Components for Flash
18,ActionScript,emulator,556,248,ActionScript,https://github.com/nesbox/emulator,nesbox,91,2015-08-02T12:15:51Z,"Emulator of NES, Super Nintendo, Sega Mega Drive, GameBoy video consoles"
19,ActionScript,Citrus-Engine,549,236,ActionScript,https://github.com/DaVikingCode/Citrus-Engine,DaVikingCode,64,2022-10-30T18:52:29Z,Modern AS3 Game Engine
20,ActionScript,Fanvas,545,201,ActionScript,https://github.com/Tencent/Fanvas,Tencent,0,2019-10-24T03:48:59Z,Fanvas，一键把swf转为html5 canvas动画。 Fanvas is a tool which can turn flash into canvas animation with just one key!
21,ActionScript,as3swf,524,127,ActionScript,https://github.com/claus/as3swf,claus,13,2018-02-21T01:19:53Z,"Low level Actionscript 3 library to parse, create, modify and publish SWF files."
